File,Player White,Player Black,Score,BlackRating,WhiteRating,PredictedScore,PredictedBlackRating,PredictedWhiteRating,Set
dataset/2006/04/28/14181-shige-saruman.sgf,saruman,shige,1.0,1927.3886132471573,1554.8803212983175,0.7806699448027142,1875.8664303870933,1655.3187056829554,E
dataset/2006/08/24/16783-xxc-tag1153.sgf,tag1153,xxc,1.0,1691.7706070890918,1019.633883576539,0.9866813335279857,1684.5188406021903,936.6323731158831,E
dataset/2007/02/21/29741-Brushfire-dobromila.sgf,dobromila,Brushfire,1.0,1486.5685000627539,1757.9525676559294,0.47858909948710654,1699.0074107526068,1713.8943321344657,E
dataset/2007/04/01/34883-phoward-storch.sgf,storch,phoward,1.0,2041.6944470507874,1498.1796832728535,0.7729734372833091,1907.4031381746831,1694.5679797149296,E
dataset/2007/07/08/48376-udhar_nabresh-visipoli.sgf,visipoli,udhar_nabresh,1.0,1717.5742120529512,1744.251443514394,0.43591256962688285,1762.6425858471068,1807.4213979393896,E
dataset/2007/08/01/52115-Piotrus86-G-wonder.sgf,G-wonder,Piotrus86,1.0,1704.7332446501098,1386.7934042386053,0.6408844395601351,1568.4086872943744,1467.79048580143,E
dataset/2008/01/19/79691-Flying_Badger-druuchi.sgf,druuchi,Flying_Badger,0.0,1235.7488532612385,1506.6282096737498,0.28856267053293977,1164.9046970960871,1321.66329731252,E
dataset/2008/04/09/91447-JOPE-Akimoon.sgf,Akimoon,JOPE,0.0,1014.0122956219365,2069.4131277695997,0.00631878555741976,1010.9809793783344,1889.6263644689307,E
dataset/2008/06/18/100649-betterlife-Daltontree.sgf,Daltontree,betterlife,1.0,1984.3757624065013,1984.3869707904832,0.6403870416654714,1910.982440390069,1810.739559367109,E
dataset/2008/12/29/128013-ademkula-RaikB.sgf,RaikB,ademkula,0.0,1506.7612903568254,1832.534813372321,0.23067460313308324,1456.4696759475098,1665.7137909270962,E
dataset/2009/01/19/130867-ademkula-manhammer.sgf,manhammer,ademkula,0.0,1480.1845128574266,2039.1254206248968,0.07904110886411952,1556.5318120816085,1983.0867003601893,E
dataset/2009/02/27/137109-RaikB-bofinken.sgf,bofinken,RaikB,0.0,1720.0201322633427,1807.9878940793074,0.5066626868363284,1827.3940093373278,1822.7640262782024,E
dataset/2009/03/05/139275-Isao-Drachir.sgf,Drachir,Isao,0.0,2019.072244358631,2033.7724276395395,0.5105153826395322,1919.8210574568434,1912.513143667766,E
dataset/2009/03/31/142287-rottenhat-ferl.sgf,ferl,rottenhat,1.0,1734.4915878382535,1646.366379631504,0.7124459227060206,1832.2754013462174,1674.6624511744876,E
dataset/2009/03/31/142597-RadarMan-kschlab.sgf,kschlab,RadarMan,0.0,1003.3196973279851,1254.921592071647,0.27773880938385426,1032.4397007773903,1198.4627847931122,E
dataset/2009/08/01/160041-le144-MarkvanRooijen.sgf,MarkvanRooijen,le144,1.0,1402.487664384435,709.3725729673301,0.9822176587683885,1506.7614424459575,809.8739232476645,E
dataset/2009/08/29/164255-Lyams-ives.sgf,ives,Lyams,0.0,1627.6281249081103,1806.0260938550823,0.43707008925493074,1699.7981837591294,1743.7594791143283,E
dataset/2009/10/01/170027-euler-mathwiz2.sgf,mathwiz2,euler,0.0,1832.3387127630954,1613.7163376881738,0.7929826142220243,1815.39090729281,1582.0881690063934,E
dataset/2009/12/28/183171-laver-ives.sgf,ives,laver,1.0,1903.5771119870265,1804.6106933933033,0.6115733611171525,1859.1667471354815,1780.310925796112,E
dataset/2010/03/01/195224-Aurele-Meinereiner.sgf,Meinereiner,Aurele,0.0,1402.029831262341,1540.676759288947,0.317544921176145,1326.2591154087957,1459.1666750561765,E
dataset/2010/04/21/202220-Chamm-naptod.sgf,naptod,Chamm,1.0,2013.8935773754251,1896.0651902343216,0.5244965048989392,1938.1708990022648,1921.1353449891496,E
dataset/2010/08/01/217452-Karamos-Vilikki.sgf,Vilikki,Karamos,1.0,1862.522855796792,1368.7601052778323,0.8902876411409015,1864.4408009212564,1500.7308841467004,E
dataset/2010/08/19/220559-maxim-Loktar.sgf,Loktar,maxim,1.0,1181.7468013569633,1411.253957339077,0.14715238335010572,1267.776887306828,1573.018543143292,E
dataset/2010/08/26/221416-Giovax-Gaiwan.sgf,Gaiwan,Giovax,1.0,1793.2767294424987,1717.955908925359,0.49427222908743856,1748.6589230236987,1752.6391600193708,E
dataset/2010/12/03/234957-IcedEarth-Beholder.sgf,Beholder,IcedEarth,1.0,1956.9298511270122,1637.182393582312,0.6410399986427068,1804.572021214046,1703.8363929555378,E
dataset/2011/02/09/246406-subst-goplayerd.sgf,goplayerd,subst,1.0,1449.0484073314456,1250.0287055958588,0.7724702484866764,1568.9839904449736,1356.6465627876628,E
dataset/2011/04/01/254140-morituri-gomad361.sgf,gomad361,morituri,1.0,2272.138239653611,2272.484839043543,0.5152372081612417,2054.2247412983097,2043.633565167531,E
dataset/2011/05/04/261565-hdci-venesiux.sgf,venesiux,hdci,1.0,1386.5626967069336,1363.9057341361452,0.7208903220444602,1448.640779416397,1283.8030596103597,E
dataset/2011/06/16/268306-Julko-haikudjin.sgf,haikudjin,Julko,0.0,1006.7322666419236,1698.286284001163,0.12807613595284775,1366.7589588467692,1699.963097940687,E
dataset/2011/07/11/272741-Julko-banuo.sgf,banuo,Julko,1.0,1041.0308517682977,1150.2047015236096,0.4955571236811022,1345.1029841993923,1348.1902921260703,E
dataset/2011/07/24/274538-TheAnicent-demuziekdoos.sgf,demuziekdoos,TheAnicent,1.0,1434.8734285750809,1028.7084260448564,0.9192960987545616,1497.6521974613365,1075.0278422751744,E
dataset/2011/09/26/286399-retesz-Teldris.sgf,Teldris,retesz,1.0,1671.0132593200867,1709.0235678838415,0.4708763682342432,1792.390451944856,1812.6505572698495,E
dataset/2011/10/02/288407-peter-lucylawless.sgf,lucylawless,peter,0.0,1630.0890643936452,1759.949383858305,0.26489909581172527,1602.225626350082,1779.5322187626953,E
dataset/2012/01/31/309955-Ingrid-devariot.sgf,devariot,Ingrid,1.0,1648.8828995434797,1973.866487728234,0.32372866751484597,1691.1550175741786,1819.1309448347934,E
dataset/2012/04/01/320868-wookie-unstable.sgf,unstable,wookie,1.0,1421.7175677007579,1413.8557588346814,0.7404820124050442,1600.7336692461624,1418.594849900331,E
dataset/2012/04/10/321997-smilogo-Veneficus.sgf,Veneficus,smilogo,1.0,1949.7632853209082,1881.0789345237854,0.5666146017711828,1896.6797257551884,1850.1143308135843,E
dataset/2012/05/27/329081-CarlR-Satya.sgf,Satya,CarlR,1.0,2115.491628408494,1811.1690808675955,0.48266596942398216,1869.0061811415385,1881.055928242774,E
dataset/2012/06/03/330401-taikobara-druuchi.sgf,druuchi,taikobara,0.0,1553.0193065972032,1339.6143386176084,0.5657460113681405,1635.1001900825386,1589.1491162320608,E
dataset/2012/07/30/340447-dietrenke-fool_proof_plans.sgf,fool_proof_plans,dietrenke,1.0,1607.1314593816865,1728.181454792118,0.30999112058071415,1563.1099933232715,1702.1121635163763,E
dataset/2012/08/25/345700-kavias-takkaa.sgf,takkaa,kavias,0.0,1740.8756861548,2084.6626133756354,0.2627854768649003,1734.6774813934676,1913.874490377551,E
dataset/2012/09/01/346500-deguoren-beav_9812.sgf,beav_9812,deguoren,1.0,1606.3817748966387,1681.6022371127,0.5293673180328944,1685.57298970731,1665.1429725161108,E
dataset/2012/09/15/349425-CarlR-preece.sgf,preece,CarlR,1.0,2026.4472762916798,1989.944009007805,0.5334601233140035,1955.6845554348965,1932.3992791211685,E
dataset/2012/11/27/361490-Tibul-Satya.sgf,Satya,Tibul,0.0,1867.6386750339257,1777.5292692518985,0.47314412536574746,1815.6979213666832,1834.377271272813,E
dataset/2012/11/30/361984-zealot-Tooveli.sgf,Tooveli,zealot,0.0,2358.7235924495526,2490.314451012468,0.3237229266738702,2122.4777158308857,2250.4581984198803,E
dataset/2012/12/07/364839-aitrie-levand.sgf,levand,aitrie,0.0,906.1481580138051,1226.0310874311913,0.15835779949771203,1132.0278004049069,1422.223018365611,E
dataset/2012/12/12/366489-kavias-nukeu666.sgf,nukeu666,kavias,1.0,1800.853075579103,1794.7019036217416,0.5498565889086059,1839.2390301928583,1804.4796158131478,E
dataset/2012/12/21/367882-serpe-patches.sgf,patches,serpe,0.0,1602.4714183733447,1832.34640922055,0.3064887583187415,1611.9407441269925,1753.7963263699098,E
dataset/2012/12/29/368859-Hailstones-Mist-e-Fire.sgf,Mist-e-Fire,Hailstones,0.0,1088.3515068370032,1184.1991757308417,0.39699604679557293,1223.1671211918856,1295.780712051697,E
dataset/2012/12/30/369306-tethys-alrobin.sgf,alrobin,tethys,0.0,1197.4926083871937,1472.622033026551,0.28888210574257706,1356.385779649745,1512.8741660690932,E
dataset/2013/04/01/386396-kijknietlinks-Gniuz.sgf,Gniuz,kijknietlinks,1.0,1301.2368120876235,916.4852592171787,0.6073796080020255,1154.5953113200533,1078.8003694732895,E
dataset/2013/04/30/391252-tarantool-iwi.sgf,iwi,tarantool,0.0,1877.8222198171325,1801.6686492439776,0.5515407153240335,1879.8796746898493,1843.9378514168002,E
dataset/2013/04/30/391461-le144-NeilZeBub.sgf,NeilZeBub,le144,0.0,1314.873108138534,1336.1324496804884,0.5593559521508216,1516.293994143838,1474.85385186882,E
dataset/2013/07/20/402188-Fuenkchen-bofinken.sgf,bofinken,Fuenkchen,1.0,1763.2356350050359,1749.3905240370725,0.6619865378333993,1825.4716607609794,1708.7055966374603,E
dataset/2013/09/08/412249-msambol-Julko.sgf,Julko,msambol,1.0,1355.2493048846768,1098.87112530053,0.6387021069424097,1462.8995596031832,1363.926391659621,E
dataset/2013/10/19/12312-tomb-kavias.sgf,kavias,tomb,0.0,1619.788496770569,1792.4897713416158,0.29641353984317215,1683.0131586891591,1833.1809328629404,E
dataset/2013/10/19/9276-waterlily-Julko.sgf,Julko,waterlily,1.0,1096.087418341249,1174.796584714408,0.670715200148075,1425.804617068858,1302.2180310574122,E
dataset/2013/10/19/9631-DrBen-inkoate.sgf,inkoate,DrBen,0.0,1142.8816584827703,1071.642827506416,0.622686290508033,1196.90825074794,1109.881563246553,E
dataset/2013/11/30/439681-jmd007-soshiro.sgf,soshiro,jmd007,1.0,1908.9832297970527,1556.591414848452,0.8794000706230529,2047.1297985228312,1701.9940214513151,E
dataset/2013/12/23/454804-soshiro-enjoysudoku.sgf,enjoysudoku,soshiro,1.0,1701.2552349650514,1591.8181153548292,0.5021380210318381,1847.11080704649,1845.6251488134762,E
dataset/2014/01/02/462341-colossale-brunobragato.sgf,brunobragato,colossale,1.0,1261.081125139221,1579.7369910443292,0.18285665451096317,700.9960031597044,961.0709945749387,E
dataset/2014/01/07/466107-fap-lefuet.sgf,lefuet,fap,1.0,2004.4083423544507,1972.0707297161348,0.5547189763353452,2005.020041799628,1966.8445076083578,E
dataset/2014/01/12/469512-jrponce-p2332194145964527350.sgf,steven.dusthimer,jrponce,0.0,1513.710224401794,1684.08730166829,0.2885735708159507,1161.3605010271003,1318.1098776447475,E
dataset/2014/01/16/472497-p6285460052779585522-MoonSafari.sgf,MoonSafari,p6285460052779585522,0.0,1614.9080978558577,1992.8398959234773,0.10682860632552119,1684.1810639439989,2053.079960923283,E
dataset/2014/01/16/472776-p6330228434136273813-Demodocus.sgf,Demodocus,jan.k.nielsen.12,1.0,1561.4531593975773,1394.181980151112,0.6081612515223314,1336.92044736136,1260.5559012303897,E
dataset/2014/01/23/478367-fgeza-kama.sgf,kama,fgeza,0.0,1410.7930974523674,1461.6302022224627,0.48403712280646166,1434.1378938641915,1445.2338079089393,E
dataset/2014/01/27/481437-p5680872138457830083-Noobrunswick.sgf,Noobrunswick,Charlie Matsy,0.0,1513.6848779906236,2090.6834233855525,0.06119693219849614,1603.1193530721343,2077.45729250959,E
dataset/2014/01/27/481552-will7o20602-genkito19.sgf,genkito19,will7o20602,0.0,1454.9748689472117,1603.7559850736275,0.6202375451171752,1388.9126690025068,1303.6942586312591,E
dataset/2014/01/28/482540-Beholder-LaViNa66.sgf,LaViNa66,Beholder,0.0,1554.2324241178812,1655.8017897639336,0.32525521010442543,1681.951240113838,1808.7173512161498,E
dataset/2014/02/03/488912-mooooo-Madforg.sgf,Madforg,mooooo,0.0,1723.8564569847977,1758.6406894826441,0.49601075824797214,1840.0525704294453,1842.8246383380265,E
dataset/2014/02/04/490757-robertdg-Dyonn.sgf,Dyonn,robertdg,0.0,1785.162166295395,1688.2355880973278,0.5135234606894277,1784.6541114040092,1775.2547560020653,E
dataset/2014/02/15/502053-globale-Pampalino.sgf,Pampalino,globale,0.0,1497.8922580895103,1308.1685610428117,0.5076331569736702,1252.9714677144452,1247.6669948763479,E
dataset/2014/02/19/505472-HotmcFrappe-leob1992.sgf,leob1992,HotmcFrappe,0.0,1000.1393231694641,1112.3844595949158,0.44627947050047595,833.6178759524454,871.0913625104118,E
dataset/2014/02/22/507852-JCCG-icechain.sgf,icechain,JCCG,0.0,1132.800740936632,1639.8911535884308,0.04756567590191462,754.5107209579958,1275.1272672976627,E
dataset/2014/03/16/527368-slavka012-Joung.sgf,Joung,slavka012,0.0,1729.0775769506538,1898.4511598475203,0.34028733655068405,1560.7429308138283,1675.746544034237,E
dataset/2014/03/21/532847-stargrazerfairy-Sabrejon80.sgf,Sabrejon80,stargrazerfairy,0.0,866.8819955184242,1499.6461537866594,0.031800772345118564,1001.9568362102666,1595.3676618275936,E
dataset/2014/04/08/557099-calantir-SimeonG.sgf,SimeonG,calantir,0.0,1696.64652375054,2064.305522036774,0.23220083455488427,1848.1876151455658,2055.9411589140095,E
dataset/2014/04/08/557100-calantir-guishu.sgf,guishu,calantir,0.0,1708.7065247501457,1799.7154537029583,0.5934078870880014,1847.6075449002878,1781.9297991487335,E
dataset/2014/04/12/562032-ST000MA-DoubleF.sgf,DoubleF,ST000MA,1.0,1589.116101270212,1441.7270545006793,0.3982014943311572,1494.7000058450365,1566.4392936583001,E
dataset/2014/04/13/563850-YSR-sadmac.sgf,sadmac,YSR,1.0,1815.5511306202052,1670.8389437616227,0.7188543008721219,1608.9052365899245,1445.8214640936267,E
dataset/2014/04/23/575130-Woodoos-p4897636184462756944.sgf,go crazy1,Woodoos,0.0,1605.9979060432781,2005.9100175186036,0.059942876917679244,1405.7814641143075,1883.9481288196237,E
dataset/2014/04/26/579622-kupapa-p15149411042779549943.sgf,Juanjo Pina,kupapa,1.0,1396.368834518763,1130.9571107118236,0.9090700756485453,1354.0385808191154,954.082367893221,E
dataset/2014/05/06/592096-azieuyz-JCCG.sgf,JCCG,azieuyz,1.0,2011.3112828011992,1472.1810403880816,0.908786740500997,1641.3083473646427,1241.9467447933876,E
dataset/2014/05/07/594110-sdmgm-googgoog.sgf,googgoog,sdmgm,0.0,1291.2053643569982,1380.0678030324311,0.5864782300836695,1188.8082745308768,1128.106867384694,E
dataset/2014/05/09/596271-beilu-anoneagle.sgf,anoneagle,beilu,1.0,2039.8798354988826,2035.9707687892312,0.5807234187577373,2014.0560815277624,1957.4685876767985,E
dataset/2014/05/17/608067-atechnik-leandros.sgf,leandros,atechnik,0.0,1166.1297240372585,1559.022835628645,0.359077099621175,1382.3418713457902,1482.9891036453214,E
dataset/2014/05/18/609937-yq3-Mammuth.sgf,Mammuth,yq3,1.0,1944.199939312328,1207.206038521953,0.9859885858872486,1760.3108224266907,1021.3548550511855,E
dataset/2014/05/24/618712-Tribyn-CarlosC.sgf,CarlosC,Tribyn,1.0,1432.5395767966104,1599.1954537461918,0.5618293245919569,1400.212631640804,1357.028193893347,E
dataset/2014/05/27/622915-sber-Rivtech.sgf,Rivtech,sber,0.0,1281.0392471847706,1385.2239481231682,0.39583375011279076,1191.9452769489726,1265.4027329793387,E
dataset/2014/05/27/623440-Shimsukhee-p17697255502156780516.sgf,Kungfu Panda,Shimsukhee,0.0,1848.9647269391885,2011.4774338604084,0.621981545630474,2011.5081847170204,1925.0023858393135,E
dataset/2014/05/29/627770-Goatsucker-Claymore88.sgf,Claymore88,Goatsucker,1.0,1540.4457215373006,1483.8977918694707,0.3913111553820402,1288.4080071870662,1365.1572526820921,E
dataset/2014/05/31/626329-recon321-gophish.sgf,gophish,recon321,0.0,1518.0335858863725,1554.1681693523506,0.23737204326107095,1418.8812332307975,1621.6344946843685,E
dataset/2014/05/31/630777-p14157711213297198768-Oblong.sgf,Oblong,haocheng yin,0.0,1548.3524938010626,1685.311574878912,0.5908782600159067,1688.3616130345283,1624.5034315568316,E
dataset/2014/05/31/630880-anoneagle-ouke2013.sgf,ouke2013,anoneagle,1.0,2009.8078811423477,1933.2334268342822,0.6061818477768763,2015.402614008477,1940.4797351914135,E
dataset/2014/06/02/634046-calantir-pollemand.sgf,pollemand,calantir,0.0,1720.8286996141892,2376.7613851318756,0.18592461190478246,1830.6037840674774,2087.134880592461,E
dataset/2014/06/10/648253-hardlyever-stoneshape.sgf,stoneshape,hardlyever,0.0,1947.0743455332724,2055.000385951561,0.7191762357260065,2080.5775795078453,1917.2169908118624,E
dataset/2014/06/11/650403-AxlPrototype-D4Cookie.sgf,D4Cookie,AxlPrototype,0.0,1057.2561696195812,1118.9035627525739,0.1325069834656519,735.7232667093612,1062.1341547087009,E
dataset/2014/06/12/653517-Googlemaster-wcwatson.sgf,wcwatson,Googlemaster,0.0,1262.2389480724414,1408.0775675969276,0.833528032265858,1311.291755774872,1031.4601169389862,E
dataset/2014/06/20/666282-allsquare-katsumimi.sgf,katsumimi,allsquare,0.0,1927.8671664391093,2001.1112136745382,0.46089245799318435,1820.9761728310891,1848.2064952875703,E
dataset/2014/06/24/674795-Jar-O-Dirt-slavka012.sgf,slavka012,Jar-O-Dirt,0.0,1309.9922878596813,1824.860127824498,0.004626305308117333,662.2029772652252,1595.3037248761118,E
dataset/2014/06/25/676411-thebeaky-manfoochiu.sgf,manfoochiu,thebeaky,0.0,1790.544637932016,1887.596116041294,0.7737888304626122,1859.3572803332588,1645.7139157946856,E
dataset/2014/06/29/684501-mediumstrength-Shajor07.sgf,Shajor07,mediumstrength,0.0,1316.0123553721241,1799.18586618296,0.2791957837325636,1297.5082356332823,1462.2716207625735,E
dataset/2014/06/29/686175-The3rdCoyote-Akalamiam.sgf,Akalamiam,The3rdCoyote,1.0,1009.0770356941459,1329.3708506613432,0.10577935098305348,1314.5147070747155,1685.3322255434916,E
dataset/2014/07/02/691596-Brakken-nispio.sgf,nispio,Brakken,0.0,1483.6532225715673,1533.4414190005882,0.38668695372858275,1339.059324625125,1419.1883978940386,E
dataset/2014/07/11/715640-laercioskt-Shajor07.sgf,Shajor07,laercioskt,0.0,1551.8069407917196,1746.8549060229611,0.32394614685960166,1401.5833713624138,1529.3867608547193,E
dataset/2014/07/15/722925-p16886408968917675072-Seadentist.sgf,Seadentist,p16886408968917675072,0.0,1932.943131064118,1977.0302041770606,0.47258254087382134,1775.233108780425,1794.3038404538127,E
dataset/2014/07/17/728223-p2837200801236532667-eastispk.sgf,eastispk,tom.tsang.92351,0.0,1436.9757286803485,1874.8104578202976,0.4067598899469161,1296.3497139784317,1361.9066682332327,E
dataset/2014/07/25/749044-thomasjt3-enjoysudoku.sgf,enjoysudoku,thomasjt3,0.0,1777.1652402723362,2009.6648477424283,0.14633793655275928,1616.1876019515487,1922.559223933969,E
dataset/2014/07/29/758859-Aevum-dong330.sgf,dong330,Aevum,1.0,2121.5776424152186,2202.4130454304222,0.37205464489660156,1931.848178505547,2022.7742271001905,E
dataset/2014/07/31/762101-zc888-allsquare.sgf,allsquare,zc888,1.0,1942.0886968167329,1910.1889247912095,0.7452004374725257,1926.371469077876,1739.9416998111494,E
dataset/2014/08/01/765271-paintmydreams-sherpa.sgf,sherpa,paintmydreams,0.0,1525.3457778408283,2175.5265456035204,0.027596463791819948,1270.3291888565823,1889.126426591064,E
dataset/2014/08/03/771468-NRV-p7356988631581319053.sgf,Alejandro R.F.,NRV,1.0,1607.5778982459626,1346.4561649389577,0.9285842620712869,1416.0839980741002,970.4730417618343,E
dataset/2014/08/04/773162-tsarbucks-Ionutivan.sgf,Ionutivan,tsarbucks,0.0,1555.3287052285928,1396.730948105847,0.6870873945151498,1448.330753555165,1311.6951846915642,E
dataset/2014/08/10/788916-Dostoevskiy-Fenril.sgf,Fenril,Dostoevskiy,0.0,1735.9649506546284,2201.311609032001,0.10766398919988478,1618.3413181504525,1985.7244990235872,E
dataset/2014/08/16/803062-www42-psistwu.sgf,psistwu,www42,1.0,2290.0145183325544,2238.8812824362776,0.34339923023756813,2083.773462368803,2196.374290458144,E
dataset/2014/08/16/804677-c_jwang-yoonjoe1.sgf,yoonjoe1,c_jwang,0.0,1912.2355663879762,1949.556216761108,0.3221551343971184,1758.951913382299,1888.178014751822,E
dataset/2014/08/16/805138-GGKimTaeyeon-Joung.sgf,Joung,GGKimTaeyeon,0.0,1465.2898524376167,1732.9320095230935,0.10268337907087621,1238.9773483418012,1615.5555724919368,E
dataset/2014/08/22/820497-Yoshimatsu-LePow.sgf,LePow,Yoshimatsu,0.0,1167.7520561467436,1393.7664966214902,0.41323467402452907,1217.4421651911773,1278.3492397666148,E
dataset/2014/09/05/858436-hanniah13-p4806468255406097331.sgf,Paii Pierrot,hanniah13,0.0,1608.521026184404,1663.1459765137793,0.22948778036182538,1424.9986815953519,1635.4066676817886,E
dataset/2014/09/06/862450-ypkim03045-Randomstone.sgf,Randomstone,ypkim03045,1.0,1950.841805709214,1542.7372096754264,0.43535180068431617,1806.9526697080273,1852.1277106628481,E
dataset/2014/09/07/863982-sadmac-fii.sgf,fii,sadmac,0.0,1523.9007579486884,1849.9317850927105,0.16007232859401493,1501.3152367771288,1789.285487414788,E
dataset/2014/09/09/870556-p7309887400611417978-yoonjoe1.sgf,yoonjoe1,Wang.L.Andrew,1.0,1846.072465325195,1996.8705709089409,0.5006555098969004,1786.3493712135146,1785.8938760228593,E
dataset/2014/09/12/877727-Phame-VP2.sgf,VP2,Phame,0.0,1529.7224910927569,1907.8543585114535,0.07183511255632144,1226.7959861329925,1671.311329498862,E
dataset/2014/09/14/883871-blfang-gRUR.sgf,gRUR,blfang,0.0,1616.2623610174146,1502.569673662149,0.43705171371258134,1435.783760361015,1479.758029931445,E
dataset/2014/09/16/890504-Jeed8bit-chacha.sgf,chacha,Jeed8bit,1.0,1811.9455832343576,1627.992134771015,0.6959294911399735,1474.4457735053925,1330.6093975406566,E
dataset/2014/09/18/895273-ongbak-StefanRadu.sgf,StefanRadu,ongbak,1.0,1997.2991787177123,2018.923363929381,0.20263748528348632,1688.3365210810966,1926.310932151967,E
dataset/2014/09/19/898903-anoneagle-Samme.sgf,Samme,anoneagle,0.0,2014.8131834693163,2203.123722343973,0.32188721832098205,1897.1445574866557,2026.5838369301591,E
dataset/2014/09/20/902136-Diabchu-atomek.sgf,atomek,Diabchu,0.0,1469.5130609044322,1942.9343921062577,0.06220370620031635,1284.4037229517023,1755.720623196206,E
dataset/2014/09/23/909408-sneakysneaky-DJUKI.sgf,DJUKI,sneakysneaky,0.0,1551.252065184506,1738.289824416842,0.13975098647761852,1404.465764806677,1720.1734852446737,E
dataset/2014/09/26/919197-Roelke-NBDragon.sgf,NBDragon,Roelke,1.0,1681.77969371447,1583.983655430294,0.8292460933384214,1728.9581066112084,1454.4329923935582,E
dataset/2014/09/29/925531-liao63-katusa.sgf,katusa,liao63,0.0,2080.2985013999787,1908.272732728857,0.5470625383640736,1859.0999231034612,1826.3004293473987,E
dataset/2014/10/01/932224-rreeggiiss-p10489431103858927139.sgf,baco ular sendok,rreeggiiss,1.0,1320.23546598324,1277.1214739026154,0.8600200727561967,1133.4410816229579,818.0639519067516,E
dataset/2014/10/01/932366-push-zhal.sgf,zhal,push,0.0,1278.955161315669,1445.561953571247,0.33028067169241154,1406.858648686803,1529.662518222911,E
dataset/2014/10/04/942694-amswain-marfether.sgf,marfether,amswain,1.0,1664.273530810634,1398.2069943031331,0.6796125015071665,1359.1731135555003,1228.5387945354228,E
dataset/2014/10/07/954651-edgestriker-teacup.sgf,teacup,edgestriker,0.0,1327.6536656152145,1819.357199290138,0.07057754568481847,1217.8724366627039,1665.691080168045,E
dataset/2014/10/13/972133-Polymok-luchogo.sgf,luchogo,Polymok,1.0,1513.3482799781084,1523.354610292308,0.8379684476070252,1531.785997723805,1246.3347683855868,E
dataset/2014/10/17/985824-dekell8-p3413924672439744607.sgf,jin.lee.921677,dekell8,0.0,1660.4216904993948,2070.011122607911,0.11142681461087889,1521.313966018568,1881.9953611909527,E
dataset/2014/10/18/988876-shadddy-tsarbucks.sgf,tsarbucks,shadddy,0.0,1184.4499623890863,1641.2564790866315,0.2680632949165616,1299.9448845484637,1474.4393546335846,E
dataset/2014/10/19/994522-Belgarath-tonya.sgf,tonya,Belgarath,0.0,1535.0334988448294,1444.698932937261,0.7143905536498846,1365.852109673077,1206.5868553090445,E
dataset/2014/10/20/995844-p1219212437018900204-mego.sgf,mego,case.jaworski,0.0,1363.2164611316844,1899.5956861174534,0.09906847757529405,1346.0592643331088,1729.56178173991,E
dataset/2014/10/20/997006-p10431649605579887670-ThirdEye.sgf,ThirdEye,Mr Newby,1.0,1849.0176303046555,1546.5815482286803,0.792685742045572,1815.2578051152282,1582.2690550727873,E
dataset/2014/10/21/998057-p12708598232968547366-p12191232689002591575.sgf,sir marmotta,yp.choong.7,0.0,1492.3353421803724,1808.7745657992414,0.12162948993711215,1288.2822650648422,1631.7378094987012,E
dataset/2014/10/24/1014589-erlking-homeless.sgf,homeless,erlking,0.0,1386.4653756348698,2000.099099856154,0.06385626399019925,1395.563071963847,1862.0186838800803,E
dataset/2014/10/24/1015061-tommyray-shawn.sgf,shawn,tommyray,0.0,1932.3644717775276,2080.121774686936,0.394036290250328,1902.664184884187,1977.4283425074495,E
dataset/2014/10/27/1023147-winggnut-huentemil.sgf,huentemil,winggnut,1.0,1224.6300828587086,1619.239136975474,0.24562459657303498,1089.3493429337047,1284.2756090469334,E
dataset/2014/10/28/1028750-oxygenbank-manfoochiu.sgf,manfoochiu,oxygenbank,1.0,1689.6116766885966,1712.9974613957386,0.4852155761345334,1543.853928491218,1554.1301940181422,E
dataset/2014/10/30/1035662-erikOrbekk-Darsey.sgf,Darsey,erikOrbekk,0.0,1608.6654713439268,1734.0651285804147,0.36135288048218633,1369.8989165812109,1468.8306912722626,E
dataset/2014/10/31/1037765-higheredgeek-Gary_GO.sgf,Gary_GO,higheredgeek,0.0,1793.0209662765487,1969.3940047600922,0.31287040499919017,1734.2325462822387,1870.9022142258407,E
dataset/2014/11/03/1049428-p9955312065446346563-henry12345.sgf,henry12345,p9955312065446346563,1.0,1387.539813940059,1440.515566158131,0.6224489374694128,1363.7886776826463,1276.9374644422433,E
dataset/2014/11/04/1054822-slowfox-sherpa.sgf,sherpa,slowfox,0.0,1515.1831172287928,2239.6172237360543,0.03211528644634695,1327.146425611999,1918.7911579458787,E
dataset/2014/11/05/1059639-petit-grolich.sgf,grolich,petit,0.0,1510.6559168476867,2273.548838163715,0.014469241309818488,1261.1090912734915,1994.398860737289,E
dataset/2014/11/06/1064011-TheCactus0-Segcorr.sgf,Segcorr,TheCactus0,1.0,1326.8822838940907,1256.7915553217604,0.6905996205138053,1205.8866147481563,1066.4044174151763,E
dataset/2014/11/08/1071969-p1042654095206290345-Quartzsare.sgf,Quartzsare,drew.white20,0.0,1219.6822136727515,1568.311733530224,0.19222866439559863,1080.8338906505146,1330.222006391649,E
dataset/2014/11/09/1076291-medis-fallcolors.sgf,fallcolors,medis,0.0,1645.438817650258,1867.870527730646,0.2712382910926464,1543.4700479568505,1715.1638663889892,E
